,Avaliações
513,"Um excelente hotel para quem tem crianças, a quinta pedagógica é muito interessante para as crianças terem o primeiro contacto com a vida animal. Embora ache que o local deveria ter mais zonas de sombra, quer para os animais quer para quem visita. Instalações do hotel muito boas, quartos, zonas publicas e jardins muito bem cuidados. Zona da piscina agradável para descansar e refrescar com uns mergulhos. Zona do hotel que mais gostei foi a parte exterior junto ao restaurante e ao final do dia, tem um por do sol fantástico. Caso o clima permita, aconselho a fazer as refeições na esplanada do restaurante. Em relação ao serviço, cinco estrelas, todos os empregados com uma extrema simpatia e muito prestáveis.
"
514,"Conheço a maior parte dos hotéis Vila Galé , sendo que todas as estadias são muito agradaveis , mas o Clube do Campo é único pela paisagem alentejana , onde o sol no entardecer nos reporta a paisagens africanas. E com excelente serviço.
"
515,"Espaço bonito e envolvente, bem tratado e limpo. Agradável e com várias atividades ao ar livre para poder desfrutar da natureza, espaço bem conseguido e bem decorado, ideal para descansar e para famílias.
"
516,"A viagem correu muito bem! Um excelente hotel para se ir com crianças!! Esperamos voltar em breve! As actividades infantis, as piscinas, o sunset que foi organizado, a alimentação do restaurante tudo excepcional!!  Estão de parabéns!!
"
517,"Boa localização e espaço envolvente, boas infraestruturas e bom restaurante. Excelente hotel para famílias com filhos. Bastante animação especialmente para as crianças. A estrada de acesso ao hotel deveria ser repavimentada.
"
518,"Instalações bem mantidas, boa comida na generalidade, bons quartos, boa limpeza, boa piscina e bom spa.   Apenas podia ser melhor se o quarto adaptado tivesse base de duche em vez de banheira e mais rampas de acesso em locais estratégicos.
"
519,"desde a senhora dos lençois ao gerente do hotel tudo 5 estrelas recomendo. optimo local para tar em família com crianças para desfrutar da alegria dos mais novos e do descanso para os mais velhos ou seja nos pais optimo mesmo.
"
520,"Não ia com grandes expectativas depois de ler algumas das críticas. Mas depois desta estadia vou passar a desconfiar mais das opiniões. Adoramos! Um hotel familiar com orgulho em ser familiar, em que as crianças são a prioridades porque se agradam as crianças agradam os pais! Um espaço infantil, animais, animação é uma piscina só para eles on escorregas fazem deste local único! Ninguém aqui sente falta da praia! Adoramos! Na recepção destacamos a vera, uma simpatia! O restaurante serviu um jantar bufet fabuloso de fazer corar de vergonha muitos outros que se dizem melhores (por exemplo grupo pestana). O único aspeto negativo são mesmo os quartos. Ficamos no 131, fumadores, mal insonorizados à semelhança do que já nos tinha acontecido no albacora. Fora esse aspeto, tudo 5
"
521,"Bom local para passar com a família. Ótimo para crianças! A simpatia dos funcionários foi o que mais nos agradou. Estão sempre atentos ao nosso bem-estar e disponíveis para o que precisarmos. A alimentação é muito cara.
"
522,"O hotel fica situado no meio do nada onde se tem tudo, sol, descanso, entretenimento e comida tipica alentejana. Já para nao falar no por do sol magnífico.  Também se tem um ambiente familiar onde rapidamente nos setimos em casa.  O difícil, difícil  é vir embora!
"
523,"Com uma localização privilegiada, no meio do Alentejo, para perto de uma pequena barragem, é propício oara um pequeno momento de relaxamento em família (ideal para quem tem crianças), com piscina, possibilidade de passeios pela enorme zona da vinha e interacção com animais.
"
524,"Todos os Colaboradores sem exceção muito simpáticos, acolhedores e disponíveis. Clientes maioritariamente são famílias com filhos. Localizado junto de uma paisagem calma, serena e uma vista fantástica. Os animais da quinta deviam ter mais sombra devido aos tórridos dias de verão no Alentejo mas sem dúvida fazem as delicias das crianças. Gostámos muito e vamos voltar em breve.
"
525,"Óptimo para repousar do dia-a-dia cheio de stress  Fantástico para quem precisa de oxigénio, silêncio e descanso. Penso que poderia haver mais sombras na zona da piscina exterior;. No meio de tanta natureza verdejante, poderia haver circuitos pedonais com placas indicativas.
"
526,"Excelente local para férias em família. Crianças adoraram piscina com escorregas. Limpeza do quarto e espaço exterior são de salientar. É de referir e agradecer a forma como os animadores do hotel interagem com os mais pequenos. Comida de qualidade. Animação noturna boa. Staff profissional e educado.
"
527,"Paisagens deslumbrantes, ambiente muito agradável com tudo o que é preciso para se descansar, incluindo muito sol.Pessoal muito simpático, boa comida é bom vinho. Passeando pela herdade encontramos vários animais.... Foi fantástico
"
528,"Pelo quarto ano consecutivo que frequento o clube de campo e cada vez faço o check-out as saudades daquele espaço sao imediatas.Óptimo serviço, excelentes funcionários e instalações dignas do ambiente rural que por la se vive. Apenas lhe acrescentava animação noturna, de todas as vezes que la estive nunca houve nenhuma.
"
529,"Este é o segundo ano e recomendo . Muito bom pela tranquilidade do local, o conforto das instalações e a simpatia dos funcionários.. Bom ambiente na piscina dos adultos , excelente piscina para crianças com escorregas que fazem a delicia dos adultos e dos mais pequenos. O restaurante é muito bom , o snack podia ser um bocadinho melhor em comparação com os preços ...mas aceita-se. A quinta pedagógica faz a delicia das crianças. A animação foi bastante melhor este ano que o ano passado ,graças a animadora Carolina (5 estrelas ) Em geral um hotel para quem gostar de sossego ..
"
530,"Hotel ideal para relaxar e ter contato com animais!! Crianças vão amar!! O hotel Vila Galé Clube de Campo, perto de Beja, em pleno Alentejo, oferece um conceito único, aliando turismo rural, enoturismo e diferentes atividades ligadas ao ecoturismo. Renovado em 2014, a arquitetura e decoração desta unidade inspiram-se na paisagem e na tradição alentejana.
"
531,"Muito bom pela tranquilidade do local, o conforto das instalações e a simpatia dos funcionários. Bom ambiente na piscina dos adultos (de um modo geral sossegada), esplanadas do restaurante/bar agradáveis, pôres-do-sol campestres invejáveis.
"
532,"Estadia com marido e filho. Superou as expectativas! Quartos com muito conforto. Piscinas otimas. A das crianças com escorregas para a água faz as delícias dos mais novos. Eles divertem-se muito e os Pais descansam. A paisagem é muito bonita e relaxante. A comida é otima! Todos os colaboradores são muito profissionais e simpáticos. É um local otimo para desligar da cidade e relaxar! Recomendo vivamente!
"
533,"Empregados muito simpaticos, sitio relaxante e pacato, como se costuma dizer no meio do nada. Quando estive a partir das 23.30h, nao existia serviço de cozinha, fiquei condicionado a uns cajus e uma barra de chocolate... nao sei ja  foi corrigido.
"
534,"Um lugar otimo para férias ou simplesmente um fim de semana relaxante em familia, onde as crianças não foram esquecidas, podendo realizar varias actividades ao longo do dia, sempre acompanhadas por uma pessoa que se dedica só a elas e às suas actividades. Um sitio em pleno contato com a natureza, podendo disfrutar de várias atividades colocadas ao nosso dispor.
"
535,"Pessoalmente acho que, com as instalações que o hotel possui, não seria muito difícil e até muito mais dispendioso se existissem outros animais ( patos, galinhas, coelhos....). Grande parte dos utilizadores são pessoas da classe média/alta, com filhos de tenra idade, que vivem nas cidades e, alguns, não têm muitas hipóteses de conviver com os animais, chamados domésticos.
"
536,"Os meus filhos adoraram a interação com os animais e da piscina com os escorregas. Gostamos muito da viagem de jipe pela herdade - motorista muito simpático, assim como os restantes empregados do hotel. O único ponto fraco é que a alimentação não é muito variada. Tem boa qualidade mas é muito cara. O hotel fica isolado e no hotel uma simples garrafa de água é muito cara.
"
537,"Simpatia desde a recepção, passando pelo SPA, restaurante e não esquecendo os quartos. Ao jantar podemos escolher entre a Carta ou buffet (com produtos regionais) e não esquecer de beber os vinhos CSV.
"
538,"Perfeito para uns dias de descanso em família, onde se pode encontrar de tudo um pouco: emoção, descanso, boa comida, diversão, lazer e uma paisagem deslumbrante. Excecional em termos de  alojamento e staff e infraestruturas muito apelativas. Sentimo-nos em casa e de onde nos custa sair e com vontade de voltar.
"
539,"Para quem tenha pequenos, queira descansar e estar descansado ao mesmo tempo, recomendo vivamente. Ha sempre atividades para os miudos, e o pessoal e muito simpatico e cuidadoso.  Os quartos sao bons, o pequeno almoco e bom, e o retauraurante e bom.
"
540,"Bom ambiente, pessoas simpáticas. Férias de campo com excelência, com excelente paisagem. A comida e o serviço com qualidade. Hotel a recomendar para quem tem crianças, porque o espaço e a segurança estão garantidos
"
541,"excelente estadia na casa beja com familia e amigos. o clube de campo é fantástico e proporciona descanso para nós adultos e liberdade para as crianças que adoram o local. as atividades são fantásticas. julgo que é necessário fazer peuenos ajustes, nomeadmente no que toca a limpeza dos apartamentos. encrontá-mos muito pó nas zonas de menos fácil acesso, mas que tornam o ambiente para quem é alérgico como eu, algumas dificuldades iniciais.
"
542,"Muito bom para passar uns dias em família, com a nossa e com a família ""Vila Galé"". Divertimento, conhecimento e relax, são os principais atributos. As visitas à adega de vinhos e o passeio de jipe pela quinta são bastante proveitosas e acompanhadas por pessoas conhecedoras dos temas. A diversidade gastronómica também é muito boa.
"
