0,1,2,3,4,5
3128,"A estadia no Albergaria e apreciar por que razao guias internacionais de viagem lista como o melhor hotel em Evora. O principal ingrediente do seu sucesso e a abordagem de membros do pessoal, que realmente parecem apreciar o seu trabalho e ira fazer apenas sobre qualquer coisa (propriamente dito) para o ajudar a desfrutar da sua estadia.  Aqueles que conhecemos sao jovens, multi-lingual diplomados de escolas de hotel. Eles tem o talento de estabelecer um relacionamento pessoal com seus hospedes e fazer com que se sinta realmente bem-vindo.  O hotel esta idealmente localizado para os hospedes que chegam de carro - como fazer mais - apenas no interior das muralhas da cidade velha. Negociacao a garagem subterranea nao e para os mais fracos mas o hotel tem o prazer de park e obter o",56,positive,junho,2020
3129,"O que um oasis este hotel encantador! Acolhedor, confortavel e saudavel. Especialmente se voce pode ser um pouco saturado, como nos, com arquitetura over-the-top manuelina e grandes palacios e monumentos. As pessoas aqui tem grande orgulho no seu hotel, sua comida, seu servico simpatico e competente. Voce precisa de ajuda ou conselhos sobre tudo o que tem a ver com Evora ou seus arredores? Eles sao felizes e capazes de ajudar. Uma vez que esta foi a meia maneira atraves da nossa viagem que estavamos prestes a enfrentar a tarefa ardua de lavagem das maos algumas de nossas roupas quando reparei, as 9 h, que este servico. Nao estou falando sobre os US$ 2 por coisa em EVA contornada oferecidos pelos hoteis elegantes. Para 7 UE, fizeram um saco de tamanho de lavandaria e tinha-o",56,positive,junho,2020
3130,"Eu nao posso recomendar este lugar por razoes puramente egoistas ... o proximo Quando eu voltar, e havera uma proxima vez, sera totalmente reservado e Eu nao vou conseguir um quarto. Estou de acordo com todos os outros comentarios, este lugar e entalhe superior. O que se levantar contra qualquer hotel de classe mundial para e genuino Abordagem de agradar os seus clientes. Nenhum detalhe e esquecido ou demasiado pequeno A accao. A partir do momento em que o check-in ate o momento de tristeza que tera de deixar Voce se sentir tao bom ficar aqui ... Algumas empresas apenas te-la! Otimo trabalho Pedro e Nina.",56,positive,setembro,2020
3131,"Nos apenas a esquerda a Albergaria do Calvario ontem e ainda estao tomando banho no seu brilho. Isto tem de ser um dos melhores pequenos hoteis em existencia. Raramente voce podera encontrar um negocio que vem para perto de alcancar o que e claramente tentando alcancar - perfeicao! A localizacao, o ambiente, os quartos, a comida e o servico sao todos bang. A gestao deixa pouca margem para melhoria mas ainda pede o que eles podem fazer melhor? Tudo o que pode sugerir cai sob a categoria de knits.",56,positive,julho,2020
3132,"Eu nao posso recordar sempre a ser tratados estragar isso e com tanta sinceridade em um hotel. Pedro e Nina sabe o que faz para uma estadia memoravel e relaxante. Acolhedor e convidativo, em torno do relogio pessoal servico de todos os funcionarios que tem sempre um sorriso e queremos ajuda-lo atitude, limpeza, cafe da manha que faz qualquer um hotel 5 estrelas aos domingos, 24 horas servico de refeicoes leves, confortaveis e alegre com amplo toalhas e agua quente instantanea e pressao da agua, estacionamento com manobrista, sala e servico de lavanderia, ajudar com reservas e sugerir restaurantes e viagens/passeios suggestions, ... etc., etc., etc. I a esquerda sensacao de que eu estava fazendo Pedro, Nina, e sua equipe a favor ficar com eles, em vez de que estavam a fazer-me",56,positive,julho,2020
3133,"Pedro e Nina que voce se sinta em casa. Eles sao adoraveis e faria tudo para tornar a sua estadia mais confortavel e agradavel. Como outros disseram que o otimo cafe da manha e la novamente, eles fizeram meu marido panquecas e ovos a forma como ele queria-los",56,positive,junho,2020
3134,Este foi facilmente o melhor lugar que ficamos no nosso dia 12 viagem a Portugal. Queria ter ficado mais 1 dia (nao no domingo ou segunda-feira).  O quarto foi espacosos e impecaveis. O pequeno-almoco foi otimo. As camas nao foram extra firme como todos os outros locais onde ficamos. Era um lugar muito relaxante para a sua estadia e que comecou com Pedro e sua equipe. Eles catalas iam acima e alem das nossas expectativas.,56,positive,junho,2020
3135,"Onde comecar com as mencoes honrosas ... o estabelecimento esta em excelente condicao (impecaveis e bem decorados) e esta em uma excelente localizacao. Pedro e Nina sao soberbas anfitrioes e os funcionarios foram muito simpaticos. Ficamos por duas noites e o cafe-da-manha foram a melhor que nos tivemos em Portugal. Pedro e Nina tem juntos um livro de recomenda-se coisas para fazer e restaurantes, para que eles nao recebem uma comissao. Devo dizer-lhe que nos tivemos dois fabulosos refeicoes ... uma Adega do Alentejano e o outro em Dom Joaquim. As suas recomendacoes nao decepcionou. Nina tambem reservei dois passeios para nos, um passeio a pe em Evora, e um balcao com Ebora Megalithica. O ultimo passeio foi particularmente interessante e bem feito. (O proprietario de empresa,",56,positive,setembro,2020
3136,"Ele tem todos ser dito antes - isto e um verdadeiro e que tinha dois dias maravilhosos, nao hesite em reservar AGORA!! A partir do ola para o adeus todos os funcionarios foram pedras preciosas e nao poderia ter feito mais para nos fazer sentir bem-vindo. O nosso quarto era bom, com tudo o que precisavamos, pequeno-almoco soberbo - vinhos e tapas, o Courtyard idilico. Eu tinha esquecido que o servico de qualidade foi ate nos ficamos aqui - obrigado.",56,positive,julho,2020
3137,"A maioria dos comentarios ja foram abrangidos pelos outros, mas que lugar maravilhoso!  O estabelecimento e fabuloso mas acho que o destaque e a equipe - que voce gostaria de ir encontrar alguns de mais genuino, atentos e pessoas amigaveis.  E, sim, a comida era muito, muito bom - alem do pequeno-almoco que foi incrivel, tivemos um excelente almoco.  Oh, e de grande valor.  Parabens a todos.",56,positive,julho,2020
3138,"Pedro e Nina e o que tem que ser o best l vai Inn no pais. mudaram-se para Evora de Los Angeles.  O edificio foi originalmente um moinho de azeite de C 16 e o estabelecimento tem mantido o caracter historico. Enquanto a maior parte das paredes sao pintadas eram iguaizinhos branco, voce olhar ao redor e ver um muro, onde, como Pedro explicou, ele pediu um rapaz para tomar um cinzel e punch para ver o que estava atras - e nao na verdade e agora totalmente exposto a parede provavelmente do 16C. A area principal convida os visitantes a sentar-se, comer, beber, ler, responder, puxe-o tabuleiro de xadrez, ou simplesmente partilhar historias com os outros e com Pedro, Nina, e sua equipe. Nao Ha restaurante, mas em vez de um menu de tapas que fara com que sempre que quiser e e tudo",56,positive,junho,2020
3139,"Nos nao tem o prazer de se hospedar aqui, mas tivemos uma experiencia incrivel com o proprietario. Um carload de 6 de nos foram a procura de uma vinicola e tinha sido perdida por 45 minutos. Depois de fazer uma curva errada em uma estrada de terra que encontramos o dono do hotel que se ofereceu para nos ajudar. Ele nao nos deram apenas verbal direccoes, mas na verdade conduziu em frente de nos e nos levou ate o nosso destino. Depois de agradecer-lhe ele tambem nos deu uma localizacao fantastica de recomendacao para jantar onde tivemos o melhor jantar em Evora. Depois de ouvir nos que vao de Sevilha, Espanha, dicas e-mail nos lugares para jantar em Sevilha, bem. Se este tipo de calor e ajuda de alguem e incomum, e o fato de que nos nem os hospedes do seu hotel foi ainda mais",56,negative,junho,2020
3140,"Desde o primeiro momento que chegamos a este Hotel, sabiamos que tinha ganho a lotaria accomodation. Eu nao sei como Pedro pode manter o nivel de intensidade do servico e empenho. Kudos para ele e sua equipe. Estamos prontos para voltar. Definitivamente a melhor estadia de nossa viagem de 3 semanas a Portugal, Pousadas talvez voce deve aprender.",56,positive,setembro,2020
3141,"Maravilhosos funcionarios.. a cada restaurante que recomendado foi o melhor ... o fato de que eu deixei a muito leal par de Mephistos no hotel e nao percebemos que eles foram embora ate muito mais tarde na viagem e, em seguida, nao sabia que eles foram deixados no hotel ou de carro.. mas quando voltarmos para casa nao foi um e-mail indicando que o Calvario tinha meu sandalias e que agora, a enviar-lhes a t-me. Estou tao impressionado com sua atitude interessada. o hotel e gerido tao bem.. em uma cidade encantadora ...",56,positive,julho,2020
3142,"Este foi o melhor lugar que ficamos enquanto em Portugal. Servico? ele foi excepcional. Sempre com um sorriso, um tipo Word e perguntando o que mais poderia fazer. Recomendacoes maravilhosas de restaurante, boas sugestoes de passeios, e um patio privativo agradavel para desfrutar do pequeno-almoco ou um copo de vinho no final do dia. Oh, eu nao mencionar o pequeno-almoco? Foi de longe o melhor em Portugal, ou para esse assunto em qualquer um dos nossos passeios. Pedro, o proprietario, foi o anfitriao perfeito",56,positive,julho,2020
3143,"Nos ficamos totalmente deslumbrado com o excelente nivel de servico no hotel muito confortavel. Dificil de acrescentar muito ao soberbo comentarios ja publicados. Queriamos ter ficado mais tempo. do que voce, Pete e equipe.",56,negative,junho,2020
3144,"Passamos quatro noites em Albergaria do calvario em Evora em setembro de 2013. nunca antes tinha uma maravilhosa experiencia de hotel. Os proprietarios criaram a este hotel um local calmo, amigavel oasis relaxante. Voce precisa ice, pretende planejar uma viagem de um dia, voce precisa lavar, engomar, quer um piquenique embalado, necessita de uma recomendacao do restaurante, gostaria que um balcao reservados antes de sua chegada - tudo o que voce precisa ou gostaria e tendiam a 24 horas por dia em uma alegre, util forma. As suas necessidades nao satisfeitas em um abafado, formal, mas sim, nos sentimos hospedes conceituados em familia. O pequeno-almoco e uma festa com muitos itens organicos e caseiros. E todos os funcionarios falam ingles fluentemente. Voce sera seguramente",56,positive,junho,2020
3145,"Ficamos apenas uma noite, mas certamente que ficamos mais tempo! Tudo foi excepcional a partir do momento em que chegamos. Eu nao consigo lembrar o seu nome, mas estavamos tao calorosamente recebidos por uma mulher que ajudou-nos aperte o carro em um local apertado no seu parque de estacionamento gratuito (que e americano e nao acostumado a conducao stick!), a nossa bagagem, e ofereceu-nos bebidas geladas - tudo antes mesmo de nos fizemos check-in. Outra grande vantagem era que ela falava ingles PERFEITO.  No check-in ela nos mostrou um mapa e circulado todos os pontos turisticos e explicou tempo de viagem para cada um. Ela sugeriu dois restaurantes depois perguntando sobre o que nos estavamos esperando para comer naquela noite. Recebemos a visita do belo hotel e levar para o",56,negative,setembro,2020
3146,"O melhor lugar para estadia em Evora: staff., boa posicao, magnifico pequeno-almoco e quartos acolhedores. Nos reservamos la apenas por uma noite, mas decidimos ficar mais uma noite. A Albergaria estava cheia, e Peter, o proprietario, ajuda-nos a encontrar outra casa maravilhosa.",56,positive,julho,2020
3147,"Este hotel e absolutamente fantastico! O gerente (proprietario?) Pedro oferece e coordena a melhor experiencia de servico ao cliente que ja a experiencia em qualquer hotel em Portugal ..... Talvez nunca. Nao e so o proprio hotel extraordinario mas o caracter consultivo de Pedro e sua equipe para um novo nivel. Se voce quiser ver Evora, reservar ESTE HOTEL!",56,positive,julho,2020
3148,"Como um comentario para este site, tivemos um tempo maravilhoso na Albergaria do Calvario. Foi mais do que esperavamos. A Nossa estadia foi lua de parte e tambem para conferencia de EuroCALL do meu marido em Evora University. Em primeiro lugar, todos os funcionarios foram muito gentis e chegamos ao longo tao bem, este ambiente foi sentida pelos hospedes. Nos aguardamos com expectativa a falar com a equipe na recepcao apos voltar de jantar na cidade. Os seus rostos eram sempre alegre e amigavel. Nos especialmente perder falar com Carla e Soraia. Uma noite, pedimos os garfos para comer o nosso bolo usados nas cerimonias de casamento que tinha trazido conosco. (Meu marido disse a equipe que tivemos um casamento ha poucos dias em Sintra) Depois de um ligeiro atraso, um dos",56,positive,junho,2020
